contigName	contigLen	totalAvgDepth	sample1.sort	sample1.sort-var
NODE_6058_length_1155_cov_2.059091	1155	5.1393	5.1393	2.6977
NODE_6059_length_1155_cov_1.980000	1155	4.63781	4.63781	2.59177
NODE_6060_length_1154_cov_2.888080	1154	7.26793	7.26793	4.29604
NODE_6061_length_1154_cov_2.379436	1154	6.00896	6.00896	5.80351
NODE_6062_length_1154_cov_2.366697	1154	5.8008	5.8008	11.0053
NODE_6063_length_1154_cov_2.359418	1154	5.38247	5.38247	3.79376
NODE_6064_length_1154_cov_2.234759	1154	5.78386	5.78386	9.07488
NODE_6065_length_1154_cov_2.128298	1154	4.81076	4.81076	2.36494
NODE_6066_length_1154_cov_2.113740	1154	5.10558	5.10558	4.37969
NODE_6067_length_1154_cov_2.060055	1154	5.19323	5.19323	7.76923
NODE_6068_length_1154_cov_1.767061	1154	3.97211	3.97211	2.2385
NODE_6069_length_1154_cov_1.745223	1154	4.16235	4.16235	3.14511
NODE_6070_length_1154_cov_1.660601	1154	4.25996	4.25996	4.6811
NODE_6071_length_1154_cov_1.535942	1154	3.62948	3.62948	2.99718
NODE_6072_length_1153_cov_3.459927	1153	8.01595	8.01595	4.15542
NODE_6073_length_1153_cov_3.149362	1153	7.70189	7.70189	9.52282
NODE_6074_length_1153_cov_2.551913	1153	6.44267	6.44267	3.81184
NODE_6075_length_1153_cov_2.439891	1153	5.84646	5.84646	2.50536
NODE_6076_length_1153_cov_2.297814	1153	5.75474	5.75474	6.83799
NODE_6077_length_1153_cov_2.273224	1153	5.24327	5.24327	2.70524
NODE_6078_length_1153_cov_2.186703	1153	5.27717	5.27717	6.63767
NODE_6079_length_1153_cov_2.184882	1153	5.4656	5.4656	4.13729
NODE_6080_length_1153_cov_2.121129	1153	5.37089	5.37089	3.81041
NODE_6081_length_1153_cov_2.063752	1153	5.31007	5.31007	3.62733
NODE_6082_length_1153_cov_2.023679	1153	5.51346	5.51346	5.6393
NODE_6083_length_1153_cov_2.016393	1153	5.17747	5.17747	4.65906
NODE_6084_length_1153_cov_1.769581	1153	4.14158	4.14158	2.15957
NODE_6085_length_1152_cov_3.805834	1152	8.87725	8.87725	8.08782
NODE_6086_length_1152_cov_3.300820	1152	7.72655	7.72655	5.1699
NODE_6087_length_1152_cov_2.793072	1152	6.99401	6.99401	4.49146
NODE_6088_length_1152_cov_2.723792	1152	6.61876	6.61876	9.31107
NODE_6089_length_1152_cov_2.721969	1152	6.51497	6.51497	5.80648
NODE_6090_length_1152_cov_2.621696	1152	6.18762	6.18762	5.24347
NODE_6091_length_1152_cov_2.550593	1152	6.51896	6.51896	6.86129
NODE_6092_length_1152_cov_2.455789	1152	5.87226	5.87226	3.48016
NODE_6093_length_1152_cov_2.258888	1152	5.03293	5.03293	4.26364
NODE_6094_length_1152_cov_2.239745	1152	5.62375	5.62375	3.13402
NODE_6095_length_1152_cov_2.142206	1152	5.26647	5.26647	7.43043
NODE_6096_length_1152_cov_2.068368	1152	5.14471	5.14471	2.05198
NODE_6097_length_1152_cov_2.014585	1152	4.85429	4.85429	6.11261
NODE_6098_length_1152_cov_1.879672	1152	4.25249	4.25249	3.59954
NODE_6099_length_1152_cov_1.751139	1152	4.00399	4.00399	1.69029
NODE_6100_length_1152_cov_1.165907	1152	2.7485	2.7485	1.69492
NODE_6101_length_1151_cov_8.973540	1151	21.7353	21.7353	32.9828
NODE_6102_length_1151_cov_2.856752	1151	7.14585	7.14585	10.3027
NODE_6103_length_1151_cov_2.814781	1151	6.48851	6.48851	8.30422
NODE_6104_length_1151_cov_2.297445	1151	5.5974	5.5974	2.71076
NODE_6105_length_1151_cov_2.261861	1151	5.38561	5.38561	3.98114
NODE_6106_length_1151_cov_1.823905	1151	4.83217	4.83217	4.52778
NODE_6107_length_1151_cov_1.819343	1151	4.67532	4.67532	2.39149
NODE_6108_length_1151_cov_1.765511	1151	4.86713	4.86713	2.52334
NODE_6109_length_1151_cov_1.541058	1151	4.34366	4.34366	5.06778
NODE_6110_length_1150_cov_13.800913	1150	26.277	26.277	26.3306
NODE_6111_length_1150_cov_2.996347	1150	7.065	7.065	5.87065
NODE_6112_length_1150_cov_2.799087	1150	6.72	6.72	6.62223
NODE_6113_length_1150_cov_2.124201	1150	5.035	5.035	5.77156
NODE_6114_length_1150_cov_2.094977	1150	5.263	5.263	2.90475
NODE_6115_length_1150_cov_2.094064	1150	5.089	5.089	3.40249
NODE_6116_length_1150_cov_2.001826	1150	5.061	5.061	12.4339
NODE_6117_length_1150_cov_1.925114	1150	5.068	5.068	5.53691
NODE_6118_length_1150_cov_1.831050	1150	4.481	4.481	3.38303
NODE_6119_length_1150_cov_1.787215	1150	4.026	4.026	4.80214
NODE_6120_length_1150_cov_1.716895	1150	4.208	4.208	4.99578
NODE_6121_length_1150_cov_1.505936	1150	3.771	3.771	2.03261
NODE_6122_length_1149_cov_8.496344	1149	15.3924	15.3924	62.0063
NODE_6123_length_1149_cov_2.581353	1149	5.92793	5.92793	5.80041
NODE_6124_length_1149_cov_2.396709	1149	5.50951	5.50951	6.08593
NODE_6125_length_1149_cov_1.938757	1149	5.42342	5.42342	3.87763
NODE_6126_length_1149_cov_1.874771	1149	4.34234	4.34234	1.61614
NODE_6127_length_1149_cov_1.692870	1149	4.002	4.002	3.03405
NODE_6128_length_1149_cov_1.484461	1149	3.72873	3.72873	3.07163
NODE_6129_length_1148_cov_3.028362	1148	6.58116	6.58116	5.20453
NODE_6130_length_1148_cov_2.520586	1148	5.96693	5.96693	3.04705
NODE_6131_length_1148_cov_2.397072	1148	5.52806	5.52806	3.89238
NODE_6132_length_1148_cov_2.032937	1148	4.59619	4.59619	4.71844
NODE_6133_length_1148_cov_1.884721	1148	4.61022	4.61022	3.7867
NODE_6134_length_1148_cov_1.807868	1148	4.3497	4.3497	3.36706
NODE_6135_length_1148_cov_1.634950	1148	4.17635	4.17635	4.36405
NODE_6136_length_1148_cov_1.610247	1148	3.81463	3.81463	1.52728
NODE_6137_length_1148_cov_1.373285	1148	3.38377	3.38377	1.08327
NODE_6138_length_1147_cov_2.083333	1147	4.96891	4.96891	3.7932
NODE_6139_length_1147_cov_1.916667	1147	4.74423	4.74423	4.16643
NODE_6140_length_1147_cov_1.658425	1147	3.9669	3.9669	4.00387
NODE_6141_length_1146_cov_10.012832	1146	22.4719	22.4719	106.868
NODE_6142_length_1146_cov_4.111824	1146	9.1757	9.1757	9.16207
NODE_6143_length_1146_cov_3.167736	1146	7.64458	7.64458	9.40716
NODE_6144_length_1146_cov_2.708524	1146	6.57028	6.57028	5.67648
NODE_6145_length_1146_cov_2.184235	1146	5.24297	5.24297	5.36804
NODE_6146_length_1146_cov_2.130156	1146	5.15161	5.15161	3.72471
NODE_6147_length_1146_cov_2.120073	1146	5.08032	5.08032	6.48393
NODE_6148_length_1146_cov_2.069661	1146	4.9759	4.9759	3.37028
NODE_6149_length_1146_cov_1.868011	1146	4.66365	4.66365	2.85861
NODE_6150_length_1146_cov_1.822181	1146	4.1757	4.1757	2.84448
NODE_6151_length_1146_cov_1.523373	1146	3.81928	3.81928	3.36831
NODE_6152_length_1146_cov_1.403300	1146	3.19177	3.19177	2.8929
NODE_6153_length_1145_cov_2.662385	1145	6.50151	6.50151	8.85791
NODE_6154_length_1145_cov_2.639450	1145	6.58492	6.58492	4.77223
NODE_6155_length_1145_cov_2.233945	1145	5.62211	5.62211	3.22929
NODE_6156_length_1145_cov_2.205505	1145	5.43819	5.43819	5.44764
NODE_6157_length_1145_cov_2.043119	1145	5.17186	5.17186	2.10826
NODE_6158_length_1145_cov_1.751376	1145	4.32864	4.32864	3.70779
NODE_6159_length_1145_cov_1.586239	1145	3.60402	3.60402	1.7847
NODE_6160_length_1145_cov_1.561468	1145	3.9005	3.9005	3.28485
NODE_6161_length_1145_cov_1.508257	1145	3.4995	3.4995	2.92028
NODE_6162_length_1145_cov_1.396330	1145	3.31859	3.31859	3.24551
NODE_6163_length_1144_cov_6.563820	1144	9.75956	9.75956	16.2412
NODE_6164_length_1144_cov_4.359963	1144	10.1237	10.1237	16.7067
NODE_6165_length_1144_cov_3.047750	1144	7.15795	7.15795	4.26202
NODE_6166_length_1144_cov_1.817264	1144	4.44064	4.44064	5.16918
NODE_6167_length_1143_cov_3.457721	1143	8.95569	8.95569	11.4457
NODE_6168_length_1143_cov_2.744485	1143	6.53474	6.53474	4.05951
NODE_6169_length_1143_cov_2.305147	1143	5.36556	5.36556	1.54062
NODE_6170_length_1143_cov_2.212316	1143	5.48137	5.48137	3.84465
NODE_6171_length_1143_cov_2.045037	1143	4.81974	4.81974	5.44831
NODE_6172_length_1143_cov_2.016544	1143	5.11581	5.11581	4.65088
NODE_6173_length_1143_cov_1.936581	1143	4.91944	4.91944	2.67293
NODE_6174_length_1143_cov_1.864890	1143	4.53575	4.53575	2.42641
NODE_6175_length_1143_cov_1.857537	1143	4.429	4.429	1.74319
NODE_6176_length_1143_cov_1.838235	1143	4.62135	4.62135	6.11058
NODE_6177_length_1143_cov_1.837316	1143	4.49849	4.49849	4.04863
NODE_6178_length_1143_cov_1.670037	1143	4.05942	4.05942	4.79185
NODE_6179_length_1143_cov_1.458640	1143	3.52467	3.52467	2.12263
NODE_6180_length_1143_cov_1.428309	1143	3.44612	3.44612	2.58404
NODE_6181_length_1142_cov_2.809568	1142	6.69859	6.69859	7.39948
NODE_6182_length_1142_cov_2.680773	1142	6.83871	6.83871	5.12028
NODE_6183_length_1142_cov_2.527139	1142	6.20161	6.20161	8.65559
NODE_6184_length_1142_cov_2.322907	1142	5.53831	5.53831	5.30424
NODE_6185_length_1142_cov_1.852806	1142	4.56653	4.56653	3.09345
NODE_6186_length_1142_cov_1.590616	1142	4.58669	4.58669	3.81487
NODE_6187_length_1142_cov_1.548298	1142	4.21774	4.21774	2.15637
NODE_6188_length_1142_cov_1.094756	1142	2.84577	2.84577	0.90556
NODE_6189_length_1141_cov_3.293738	1141	7.57719	7.57719	10.6826
NODE_6190_length_1141_cov_2.808471	1141	6.89506	6.89506	8.87382
NODE_6191_length_1141_cov_2.511050	1141	6.04541	6.04541	8.03728
NODE_6192_length_1141_cov_2.431860	1141	6.18466	6.18466	6.04566
NODE_6193_length_1141_cov_2.425414	1141	5.53582	5.53582	3.33987
NODE_6194_length_1141_cov_2.188766	1141	6.23007	6.23007	4.0763
NODE_6195_length_1141_cov_2.087477	1141	5.19374	5.19374	3.45336
NODE_6196_length_1141_cov_2.074586	1141	5.62462	5.62462	4.38825
NODE_6197_length_1141_cov_1.896869	1141	4.4662	4.4662	2.52183
NODE_6198_length_1141_cov_1.699816	1141	4.05146	4.05146	1.86907
NODE_6199_length_1141_cov_1.587477	1141	3.94349	3.94349	2.66548
NODE_6200_length_1141_cov_1.553407	1141	4.25126	4.25126	2.88328
NODE_6201_length_1140_cov_2.621198	1140	6.10101	6.10101	8.42455
NODE_6202_length_1140_cov_2.411982	1140	5.91313	5.91313	7.64867
NODE_6203_length_1140_cov_2.211982	1140	5.83838	5.83838	5.99407
NODE_6204_length_1140_cov_2.129032	1140	5.01313	5.01313	4.71468
NODE_6205_length_1140_cov_1.900461	1140	5.04141	5.04141	2.97806
NODE_6206_length_1140_cov_1.865438	1140	4.34949	4.34949	3.43889
NODE_6207_length_1140_cov_1.669124	1140	3.52929	3.52929	1.81865
NODE_6208_length_1140_cov_1.637788	1140	3.71717	3.71717	2.02103
NODE_6209_length_1139_cov_5.982472	1139	13.8736	13.8736	11.6085
NODE_6210_length_1139_cov_2.324723	1139	6.33367	6.33367	8.45332
NODE_6211_length_1139_cov_2.139299	1139	5.43377	5.43377	2.81673
NODE_6212_length_1139_cov_1.875461	1139	4.27806	4.27806	2.81634
NODE_6213_length_1139_cov_1.610701	1139	3.95349	3.95349	2.00191
NODE_6214_length_1139_cov_1.399446	1139	3.55106	3.55106	1.90958
NODE_6215_length_1138_cov_2.769160	1138	6.4251	6.4251	11.6104
NODE_6216_length_1138_cov_2.766390	1138	6.3998	6.3998	2.6475
NODE_6217_length_1138_cov_2.683287	1138	6.42409	6.42409	5.67502
NODE_6218_length_1138_cov_2.635272	1138	6.17814	6.17814	8.86792
NODE_6219_length_1138_cov_2.118190	1138	6.22874	6.22874	6.3245
NODE_6220_length_1138_cov_2.083102	1138	4.49798	4.49798	3.24721
NODE_6221_length_1138_cov_2.030471	1138	5.18117	5.18117	4.06744
NODE_6222_length_1138_cov_1.849492	1138	4.46356	4.46356	3.69166
NODE_6223_length_1138_cov_1.820868	1138	4.75911	4.75911	2.58021
NODE_6224_length_1138_cov_1.511542	1138	3.43725	3.43725	1.85927
NODE_6225_length_1137_cov_4.524030	1137	11.1348	11.1348	17.3012
NODE_6226_length_1137_cov_2.536969	1137	5.95238	5.95238	6.76351
NODE_6227_length_1137_cov_2.506470	1137	5.75785	5.75785	4.02346
NODE_6228_length_1137_cov_2.332717	1137	5.50861	5.50861	1.63354
NODE_6229_length_1137_cov_1.995379	1137	4.92401	4.92401	3.05608
NODE_6230_length_1137_cov_1.967652	1137	4.51672	4.51672	2.3656
NODE_6231_length_1137_cov_1.963956	1137	4.65654	4.65654	4.06143
NODE_6232_length_1137_cov_1.916821	1137	4.78318	4.78318	2.44787
NODE_6233_length_1137_cov_1.794824	1137	4.56434	4.56434	3.73496
NODE_6234_length_1137_cov_1.685767	1137	3.67579	3.67579	2.74064
NODE_6235_length_1137_cov_1.562847	1137	4.1307	4.1307	3.98595
NODE_6236_length_1137_cov_1.451941	1137	3.58764	3.58764	2.55696
NODE_6237_length_1136_cov_2.107308	1136	5.21602	5.21602	4.33198
NODE_6238_length_1136_cov_2.037928	1136	4.91988	4.91988	5.22303
NODE_6239_length_1136_cov_1.747456	1136	4.60446	4.60446	6.10937
NODE_6240_length_1136_cov_1.577243	1136	3.6998	3.6998	2.23872
NODE_6241_length_1136_cov_1.482886	1136	3.85396	3.85396	2.24057
NODE_6242_length_1136_cov_1.314524	1136	3.0284	3.0284	0.575837
NODE_6243_length_1135_cov_3.397222	1135	9.35736	9.35736	18.7055
NODE_6244_length_1135_cov_2.780556	1135	6.4934	6.4934	13.923
NODE_6245_length_1135_cov_2.670370	1135	6.33198	6.33198	6.10616
NODE_6246_length_1135_cov_1.952778	1135	4.95838	4.95838	4.87737
NODE_6247_length_1135_cov_1.917593	1135	4.41523	4.41523	2.83249
NODE_6248_length_1135_cov_1.885185	1135	4.99289	4.99289	5.88919
NODE_6249_length_1135_cov_1.592593	1135	3.75533	3.75533	2.71753
NODE_6250_length_1135_cov_1.523148	1135	3.43959	3.43959	2.10838
NODE_6251_length_1134_cov_3.461538	1134	8.21748	8.21748	10.9394
NODE_6252_length_1134_cov_2.808156	1134	6.79573	6.79573	6.53909
NODE_6253_length_1134_cov_2.691381	1134	5.99695	5.99695	2.68666
NODE_6254_length_1134_cov_2.572753	1134	5.84756	5.84756	6.93301
NODE_6255_length_1134_cov_2.497683	1134	5.95224	5.95224	6.60299
NODE_6256_length_1134_cov_2.272475	1134	5.61382	5.61382	9.44788
NODE_6257_length_1134_cov_1.809082	1134	4.24695	4.24695	4.65208
NODE_6258_length_1134_cov_1.673772	1134	4.42175	4.42175	4.57984
NODE_6259_length_1134_cov_1.653383	1134	3.88313	3.88313	3.50108
NODE_6260_length_1134_cov_1.471733	1134	3.83943	3.83943	3.09525
NODE_6261_length_1133_cov_12.809833	1133	30.3449	30.3449	33.9552
NODE_6262_length_1133_cov_7.075139	1133	16.763	16.763	14.5822
NODE_6263_length_1133_cov_2.696660	1133	5.41302	5.41302	9.69482
NODE_6264_length_1133_cov_2.248609	1133	5.54222	5.54222	3.33809
NODE_6265_length_1133_cov_1.823748	1133	4.2238	4.2238	2.65863
NODE_6266_length_1133_cov_1.787570	1133	4.4588	4.4588	3.52146
NODE_6267_length_1133_cov_1.762523	1133	4.30315	4.30315	4.45587
NODE_6268_length_1133_cov_1.549165	1133	3.73449	3.73449	3.51093
NODE_6269_length_1133_cov_1.528757	1133	3.73957	3.73957	3.93618
NODE_6270_length_1132_cov_5.444754	1132	11.554	11.554	11.4645
NODE_6271_length_1132_cov_2.388115	1132	5.78411	5.78411	8.34684
NODE_6272_length_1132_cov_2.064067	1132	4.64155	4.64155	2.89278
NODE_6273_length_1132_cov_1.832869	1132	4.42057	4.42057	4.83927
NODE_6274_length_1132_cov_1.479109	1132	3.75255	3.75255	2.41883
NODE_6275_length_1132_cov_1.292479	1132	3.10896	3.10896	1.17364
NODE_6276_length_1132_cov_1.291551	1132	3.11202	3.11202	2.14035
NODE_6277_length_1131_cov_1.937732	1131	5.92762	5.92762	8.28966
NODE_6278_length_1131_cov_1.855019	1131	4.38022	4.38022	3.22162
NODE_6279_length_1131_cov_1.629182	1131	3.88073	3.88073	2.52555
NODE_6280_length_1130_cov_8.956279	1130	17.8459	17.8459	23.773
NODE_6281_length_1130_cov_3.954419	1130	8.76735	8.76735	12.2747
NODE_6282_length_1130_cov_2.396279	1130	5.46224	5.46224	6.35097
NODE_6283_length_1130_cov_2.287442	1130	5.56633	5.56633	2.58088
NODE_6284_length_1130_cov_2.285581	1130	5.53571	5.53571	4.7495
NODE_6285_length_1130_cov_2.223256	1130	5.37347	5.37347	4.81442
NODE_6286_length_1130_cov_2.115349	1130	4.93265	4.93265	2.17933
NODE_6287_length_1130_cov_1.965581	1130	4.58673	4.58673	3.31117
NODE_6288_length_1130_cov_1.729302	1130	3.98878	3.98878	2.48097
NODE_6289_length_1130_cov_1.720000	1130	3.82653	3.82653	2.81563
NODE_6290_length_1130_cov_1.533023	1130	3.58571	3.58571	1.54423
NODE_6291_length_1129_cov_3.353818	1129	8.89275	8.89275	18.877
NODE_6292_length_1129_cov_2.257914	1129	5.5475	5.5475	3.24188
NODE_6293_length_1129_cov_2.103352	1129	5.3667	5.3667	5.62716
NODE_6294_length_1129_cov_1.955307	1129	4.81103	4.81103	3.28836
NODE_6295_length_1129_cov_1.945996	1129	5.10623	5.10623	8.02345
NODE_6296_length_1129_cov_1.877095	1129	4.5526	4.5526	2.51539
NODE_6297_length_1129_cov_1.843575	1129	4.71297	4.71297	5.11487
NODE_6298_length_1129_cov_1.515829	1129	3.99387	3.99387	3.93657
NODE_6299_length_1128_cov_2.892824	1128	6.78528	6.78528	9.22913
NODE_6300_length_1128_cov_2.613234	1128	6.43354	6.43354	9.4495
NODE_6301_length_1128_cov_2.440820	1128	5.50511	5.50511	4.39558
NODE_6302_length_1128_cov_2.227400	1128	5.27914	5.27914	6.48395
NODE_6303_length_1128_cov_2.164026	1128	5.15337	5.15337	3.88637
NODE_6304_length_1128_cov_2.117428	1128	5.92536	5.92536	5.55122
NODE_6305_length_1128_cov_1.899348	1128	4.52863	4.52863	4.52173
NODE_6306_length_1128_cov_1.779124	1128	4.45808	4.45808	3.45217
NODE_6307_length_1128_cov_1.774464	1128	3.98057	3.98057	2.33226
NODE_6308_length_1128_cov_1.527493	1128	3.72086	3.72086	3.26592
NODE_6309_length_1127_cov_3.224813	1127	7.97646	7.97646	16.1337
NODE_6310_length_1127_cov_2.500933	1127	5.6172	5.6172	5.49672
NODE_6311_length_1127_cov_2.370336	1127	5.83726	5.83726	5.64662
NODE_6312_length_1127_cov_2.302239	1127	5.50972	5.50972	3.86492
NODE_6313_length_1127_cov_2.180970	1127	5.74616	5.74616	6.11583
NODE_6314_length_1127_cov_1.930037	1127	4.33982	4.33982	5.89464
NODE_6315_length_1127_cov_1.876866	1127	4.29171	4.29171	2.2355
NODE_6316_length_1127_cov_1.837687	1127	4.44933	4.44933	2.45875
NODE_6317_length_1127_cov_1.833955	1127	4.25179	4.25179	5.37302
NODE_6318_length_1127_cov_1.819963	1127	4.66428	4.66428	1.90971
NODE_6319_length_1127_cov_1.602612	1127	5.08598	5.08598	4.94548
NODE_6320_length_1126_cov_16.702148	1126	40.3668	40.3668	68.4129
NODE_6321_length_1126_cov_8.962652	1126	20.9969	20.9969	42.5179
NODE_6322_length_1126_cov_2.927171	1126	6.71107	6.71107	3.61284
NODE_6323_length_1126_cov_2.904762	1126	6.71414	6.71414	3.74486
NODE_6324_length_1126_cov_2.663866	1126	6.15164	6.15164	7.99134
NODE_6325_length_1126_cov_2.168067	1126	5.41291	5.41291	3.94111
NODE_6326_length_1126_cov_1.833800	1126	4.87807	4.87807	2.48665
NODE_6327_length_1126_cov_1.764706	1126	4.41496	4.41496	2.81738
NODE_6328_length_1126_cov_1.721755	1126	4.39037	4.39037	2.45566
NODE_6329_length_1126_cov_1.326797	1126	3.3002	3.3002	2.22056
NODE_6330_length_1126_cov_1.305322	1126	3.41803	3.41803	1.56662
NODE_6331_length_1126_cov_1.126050	1126	2.76844	2.76844	2.28685
NODE_6332_length_1126_cov_1.023343	1126	2.4877	2.4877	1.77831
NODE_6333_length_1125_cov_2.382243	1125	5.82154	5.82154	4.19809
NODE_6334_length_1125_cov_2.173832	1125	5.04615	5.04615	4.95367
NODE_6335_length_1125_cov_2.123364	1125	5.05231	5.05231	6.40278
NODE_6336_length_1125_cov_1.990654	1125	5.44718	5.44718	5.26387
NODE_6337_length_1125_cov_1.820561	1125	3.92821	3.92821	2.155
NODE_6338_length_1125_cov_1.714019	1125	4.02462	4.02462	3.8803
NODE_6339_length_1125_cov_1.600935	1125	4.25231	4.25231	3.90752
NODE_6340_length_1125_cov_1.299065	1125	3.40308	3.40308	2.06837
NODE_6341_length_1124_cov_9.558466	1124	16.7433	16.7433	53.9032
NODE_6342_length_1124_cov_2.602432	1124	6.56982	6.56982	2.45505
NODE_6343_length_1124_cov_2.519177	1124	5.96201	5.96201	7.05201
NODE_6344_length_1124_cov_2.411600	1124	5.87372	5.87372	7.30263
NODE_6345_length_1124_cov_2.057998	1124	5.09856	5.09856	7.41268
NODE_6346_length_1124_cov_1.905519	1124	4.73306	4.73306	3.63681
NODE_6347_length_1124_cov_1.692236	1124	4.62731	4.62731	3.58245
NODE_6348_length_1124_cov_1.445276	1124	3.59035	3.59035	2.95329
NODE_6349_length_1124_cov_1.405051	1124	3.3655	3.3655	2.06155
NODE_6350_length_1124_cov_1.316183	1124	3.92505	3.92505	3.54936
NODE_6351_length_1123_cov_4.902622	1123	11.1737	11.1737	5.40705
NODE_6352_length_1123_cov_3.049625	1123	7.28058	7.28058	4.32959
NODE_6353_length_1123_cov_2.876404	1123	7.03289	7.03289	4.78287
NODE_6354_length_1123_cov_2.375468	1123	5.98664	5.98664	6.41446
NODE_6355_length_1123_cov_2.230337	1123	5.5036	5.5036	4.41895
NODE_6356_length_1123_cov_1.699438	1123	4.31449	4.31449	2.46478
NODE_6357_length_1123_cov_1.678839	1123	3.98047	3.98047	2.86689
NODE_6358_length_1123_cov_1.665730	1123	4.64234	4.64234	3.40076
NODE_6359_length_1123_cov_1.313670	1123	3.06989	3.06989	2.1803
NODE_6360_length_1122_cov_9.374883	1122	20.3302	20.3302	24.1904
NODE_6361_length_1122_cov_2.122774	1122	5.15329	5.15329	6.5151
NODE_6362_length_1122_cov_1.493908	1122	3.51337	3.51337	1.44473
NODE_6363_length_1121_cov_3.060038	1121	7.32544	7.32544	8.73318
NODE_6364_length_1121_cov_2.482176	1121	5.80947	5.80947	4.06983
NODE_6365_length_1121_cov_2.376173	1121	5.90216	5.90216	3.93372
NODE_6366_length_1121_cov_1.845216	1121	4.33471	4.33471	2.28065
NODE_6367_length_1121_cov_1.784240	1121	4.08548	4.08548	2.83288
NODE_6368_length_1121_cov_1.696998	1121	4.57981	4.57981	7.56343
NODE_6369_length_1121_cov_1.672608	1121	4.14109	4.14109	4.12543
NODE_6370_length_1120_cov_10.090141	1120	11.0103	11.0103	9.55409
NODE_6371_length_1120_cov_2.640376	1120	6.4866	6.4866	6.96832
NODE_6372_length_1120_cov_2.453521	1120	6.41134	6.41134	8.96891
NODE_6373_length_1120_cov_2.407512	1120	6.17835	6.17835	4.03313
NODE_6374_length_1120_cov_2.279812	1120	5.4732	5.4732	6.76553
NODE_6375_length_1120_cov_2.224413	1120	5.61753	5.61753	6.0321
NODE_6376_length_1120_cov_1.894836	1120	4.43299	4.43299	3.48004
NODE_6377_length_1120_cov_1.892958	1120	4.50515	4.50515	3.85394
NODE_6378_length_1120_cov_1.886385	1120	4.67526	4.67526	3.61682
NODE_6379_length_1120_cov_1.545540	1120	3.98866	3.98866	7.21453
NODE_6380_length_1120_cov_1.501408	1120	3.80619	3.80619	2.47427
NODE_6381_length_1119_cov_2.971805	1119	6.9773	6.9773	5.0883
NODE_6382_length_1119_cov_2.695489	1119	6.10526	6.10526	9.26376
NODE_6383_length_1119_cov_2.139098	1119	4.99174	4.99174	3.41936
NODE_6384_length_1119_cov_1.876880	1119	4.49639	4.49639	2.59117
NODE_6385_length_1119_cov_1.737782	1119	4.31579	4.31579	2.34646
NODE_6386_length_1119_cov_1.734023	1119	4.53767	4.53767	5.86454
NODE_6387_length_1119_cov_1.710526	1119	3.91641	3.91641	1.93825
NODE_6388_length_1119_cov_1.702068	1119	4.23942	4.23942	3.21947
NODE_6389_length_1119_cov_1.570489	1119	3.77709	3.77709	1.85109
NODE_6390_length_1119_cov_1.353383	1119	3.26625	3.26625	1.46003
NODE_6391_length_1118_cov_5.647225	1118	12.6343	12.6343	17.9137
NODE_6392_length_1118_cov_3.350894	1118	7.95868	7.95868	7.87003
NODE_6393_length_1118_cov_3.085607	1118	6.9876	6.9876	7.42488
NODE_6394_length_1118_cov_2.358420	1118	5.83574	5.83574	4.10641
NODE_6395_length_1118_cov_2.283161	1118	5.04545	5.04545	2.97827
NODE_6396_length_1118_cov_2.031044	1118	4.97004	4.97004	3.91328
NODE_6397_length_1118_cov_1.790216	1118	4.78616	4.78616	5.03696
NODE_6398_length_1118_cov_1.743180	1118	4.47727	4.47727	1.5031
NODE_6399_length_1118_cov_1.698024	1118	4.10331	4.10434	3.02219
NODE_6400_length_1118_cov_1.674506	1118	4.64566	4.64566	4.49168
NODE_6401_length_1118_cov_1.631232	1118	3.94731	3.94731	2.19682
NODE_6402_length_1118_cov_1.460960	1118	3.64876	3.64876	1.81653
NODE_6403_length_1118_cov_1.286924	1118	2.75103	2.75103	1.35161
NODE_6404_length_1117_cov_4.283427	1117	10.0507	10.0507	11.4602
NODE_6405_length_1117_cov_3.173258	1117	7.84695	7.84695	7.04486
NODE_6406_length_1117_cov_2.851224	1117	6.63288	6.63288	3.55349
NODE_6407_length_1117_cov_2.581921	1117	6.2213	6.2213	7.02138
NODE_6408_length_1117_cov_2.235405	1117	5.31644	5.31644	4.94738
NODE_6409_length_1117_cov_1.709981	1117	4.37642	4.37642	3.50826
NODE_6410_length_1117_cov_1.709040	1117	4.32265	4.32265	2.28089
NODE_6411_length_1117_cov_1.513183	1117	3.53361	3.53361	1.01724
NODE_6412_length_1117_cov_1.483992	1117	3.67839	3.67839	2.00929
NODE_6413_length_1117_cov_1.312618	1117	3.25957	3.25957	2.05781
NODE_6414_length_1116_cov_2.875589	1116	6.78675	6.78675	4.05185
NODE_6415_length_1116_cov_2.587182	1116	6.19462	6.19462	11.4294
NODE_6416_length_1116_cov_2.251649	1116	5.54244	5.54244	3.96246
NODE_6417_length_1116_cov_2.063148	1116	5.39027	5.39027	5.35738
NODE_6418_length_1116_cov_1.759661	1116	4.40269	4.40269	2.56201
NODE_6419_length_1116_cov_1.721018	1116	3.88302	3.88302	1.76558
NODE_6420_length_1116_cov_1.666352	1116	4.48965	4.48965	3.93512
NODE_6421_length_1116_cov_1.068803	1116	2.71222	2.71222	1.19999
NODE_6422_length_1115_cov_3.176415	1115	7.71813	7.71813	3.72748
NODE_6423_length_1115_cov_2.517925	1115	5.93471	5.93471	5.53412
NODE_6424_length_1115_cov_2.466981	1115	5.88705	5.88705	8.50485
NODE_6425_length_1115_cov_2.355660	1115	6.18446	6.18446	5.77091
