contigName	contigLen	totalAvgDepth	sample2.sort	sample2.sort-var
NODE_6577_length_1202_cov_2.045336	1202	5.45913	5.45913	3.86226
NODE_6578_length_1202_cov_1.916303	1202	4.26806	4.26806	2.33338
NODE_6579_length_1202_cov_1.778553	1202	4.17776	4.17776	4.54022
NODE_6580_length_1202_cov_1.586748	1202	3.63688	3.63688	2.50171
NODE_6581_length_1202_cov_1.354839	1202	2.97338	2.97338	0.956474
NODE_6582_length_1202_cov_1.102005	1202	2.66065	2.66065	1.63447
NODE_6583_length_1201_cov_9.159686	1201	20.8116	20.8116	16.6616
NODE_6584_length_1201_cov_2.973822	1201	6.84015	6.84015	4.36682
NODE_6585_length_1201_cov_2.651832	1201	5.86489	5.86489	2.22745
NODE_6586_length_1201_cov_2.328970	1201	5.50143	5.50143	5.5112
NODE_6587_length_1201_cov_2.128272	1201	5.16365	5.16365	3.56747
NODE_6588_length_1201_cov_1.834206	1201	4.53473	4.53473	2.7595
NODE_6589_length_1201_cov_1.761780	1201	4.21218	4.21218	2.72543
NODE_6590_length_1201_cov_1.670157	1201	3.6765	3.6765	1.95811
NODE_6591_length_1200_cov_3.754585	1200	7.70857	7.70857	13.5756
NODE_6592_length_1200_cov_3.254148	1200	7.65714	7.65714	4.34753
NODE_6593_length_1200_cov_2.816594	1200	6.53714	6.53714	9.2784
NODE_6594_length_1200_cov_2.481223	1200	6.04286	6.04286	9.70928
NODE_6595_length_1200_cov_2.307424	1200	5.19333	5.19333	3.00454
NODE_6596_length_1200_cov_2.240175	1200	5.6981	5.6981	4.85538
NODE_6597_length_1200_cov_2.212227	1200	5.28857	5.28857	2.87659
NODE_6598_length_1200_cov_2.109170	1200	5.12857	5.12857	7.06159
NODE_6599_length_1200_cov_1.996507	1200	4.44571	4.44571	2.37884
NODE_6600_length_1200_cov_1.846288	1200	4.41429	4.41429	5.11991
NODE_6601_length_1200_cov_1.845415	1200	4.19905	4.19905	3.01371
NODE_6602_length_1200_cov_1.664629	1200	3.64762	3.64762	3.22176
NODE_6603_length_1200_cov_1.629694	1200	4.03048	4.03143	2.30885
NODE_6604_length_1200_cov_1.572926	1200	3.87048	3.87048	1.55231
NODE_6605_length_1200_cov_1.515284	1200	3.55714	3.55714	1.87328
NODE_6606_length_1200_cov_1.503930	1200	3.44	3.44	1.44969
NODE_6607_length_1200_cov_1.416594	1200	3.24381	3.24381	1.66595
NODE_6608_length_1199_cov_2.678322	1199	6.2898	6.2898	9.72132
NODE_6609_length_1199_cov_2.367133	1199	6.06292	6.06292	6.41211
NODE_6610_length_1199_cov_2.304196	1199	5.26025	5.26025	2.7862
NODE_6611_length_1199_cov_2.146853	1199	5.17541	5.17541	3.88714
NODE_6612_length_1199_cov_1.830420	1199	4.38989	4.38989	3.10072
NODE_6613_length_1199_cov_1.597902	1199	3.63108	3.63108	1.90099
NODE_6614_length_1199_cov_1.263112	1199	2.90944	2.90944	1.03282
NODE_6615_length_1199_cov_1.211538	1199	3.07436	3.07436	1.2521
NODE_6616_length_1198_cov_4.421697	1198	9.17176	9.17176	9.56738
NODE_6617_length_1198_cov_3.676290	1198	9.26336	9.26336	10.3489
NODE_6618_length_1198_cov_2.758530	1198	6.42844	6.42844	8.01972
NODE_6619_length_1198_cov_2.452318	1198	5.85592	5.85592	4.52461
NODE_6620_length_1198_cov_2.321085	1198	5.69847	5.69847	6.78765
NODE_6621_length_1198_cov_2.272966	1198	4.97901	4.97901	2.82672
NODE_6622_length_1198_cov_2.087489	1198	4.72042	4.72042	6.43469
NODE_6623_length_1198_cov_1.755031	1198	4.01622	4.01622	4.21273
NODE_6624_length_1198_cov_1.358705	1198	3.03531	3.03531	1.85454
NODE_6625_length_1197_cov_9.132224	1197	12.276	12.276	22.8272
NODE_6626_length_1197_cov_3.814361	1197	9.96371	9.96371	19.0791
NODE_6627_length_1197_cov_3.697023	1197	9.60936	9.60936	8.1465
NODE_6628_length_1197_cov_2.608581	1197	6.22541	6.22541	4.86119
NODE_6629_length_1197_cov_2.511384	1197	5.85291	5.85291	10.2575
NODE_6630_length_1197_cov_2.393170	1197	5.53391	5.53391	5.07701
NODE_6631_length_1197_cov_2.335377	1197	6.17096	6.17096	9.0348
NODE_6632_length_1197_cov_1.973730	1197	4.32092	4.32092	3.07475
NODE_6633_length_1197_cov_1.632224	1197	3.82617	3.82617	3.32543
NODE_6634_length_1197_cov_1.625219	1197	3.6361	3.6361	1.83209
NODE_6635_length_1197_cov_1.548161	1197	3.64661	3.64661	1.44669
NODE_6636_length_1196_cov_2.319018	1196	5.6348	5.6348	5.03777
NODE_6637_length_1196_cov_1.992989	1196	5.08031	5.08031	1.52657
NODE_6638_length_1196_cov_1.664330	1196	3.74761	3.74761	1.73721
NODE_6639_length_1196_cov_1.572305	1196	3.7935	3.7935	3.25493
NODE_6640_length_1196_cov_1.041192	1196	2.51625	2.51625	1.07103
NODE_6641_length_1195_cov_3.167544	1195	7.12919	7.12919	6.3003
NODE_6642_length_1195_cov_3.001754	1195	6.76268	6.76268	8.30951
NODE_6643_length_1195_cov_2.691228	1195	6.17321	6.17321	5.47857
NODE_6644_length_1195_cov_2.566667	1195	5.95789	5.95789	7.35456
NODE_6645_length_1195_cov_2.526316	1195	5.67464	5.67464	11.1891
NODE_6646_length_1195_cov_2.372807	1195	5.74737	5.74737	6.36714
NODE_6647_length_1195_cov_2.315789	1195	5.9445	5.9445	5.04865
NODE_6648_length_1195_cov_2.219298	1195	5.00191	5.00191	2.42911
NODE_6649_length_1195_cov_1.978947	1195	4.63541	4.63541	3.87937
NODE_6650_length_1195_cov_1.850877	1195	4.90431	4.90431	5.64607
NODE_6651_length_1195_cov_1.795614	1195	4.42105	4.42105	2.92597
NODE_6652_length_1195_cov_1.752632	1195	4.21148	4.21148	2.73588
NODE_6653_length_1194_cov_3.884109	1194	9.82471	9.82471	8.92895
NODE_6654_length_1194_cov_3.404741	1194	8.85153	8.85153	7.87727
NODE_6655_length_1194_cov_2.139596	1194	4.84579	4.84579	2.57351
NODE_6656_length_1194_cov_2.054434	1194	4.80077	4.80077	4.74259
NODE_6657_length_1194_cov_1.922739	1194	4.66092	4.66092	3.09295
NODE_6658_length_1194_cov_1.840211	1194	4.22605	4.22605	4.20001
NODE_6659_length_1194_cov_1.803336	1194	4.45402	4.45402	3.36414
NODE_6660_length_1194_cov_1.680421	1194	3.93487	3.93487	1.95358
NODE_6661_length_1194_cov_1.431958	1194	3.48563	3.48563	1.87228
NODE_6662_length_1193_cov_3.231107	1193	7.45733	7.45733	4.22922
NODE_6663_length_1193_cov_2.655536	1193	6.00767	6.00767	7.73508
NODE_6664_length_1193_cov_2.528998	1193	5.74401	5.74401	4.23094
NODE_6665_length_1193_cov_2.326011	1193	5.19559	5.19559	4.34174
NODE_6666_length_1193_cov_1.836555	1193	4.23394	4.23394	3.93178
NODE_6667_length_1193_cov_1.813708	1193	4.26558	4.26558	2.27202
NODE_6668_length_1193_cov_1.703866	1193	3.92426	3.92426	4.23707
NODE_6669_length_1193_cov_1.694200	1193	3.80537	3.80537	2.56764
NODE_6670_length_1193_cov_1.687170	1193	3.74401	3.74401	2.94112
NODE_6671_length_1192_cov_2.985048	1192	7.5691	7.5691	10.6336
NODE_6672_length_1192_cov_2.818821	1192	7.01823	7.01823	6.95932
NODE_6673_length_1192_cov_2.421284	1192	5.39731	5.39731	4.0514
NODE_6674_length_1192_cov_1.939314	1192	4.88292	4.88292	2.05353
NODE_6675_length_1192_cov_1.622691	1192	3.66987	3.66987	2.01964
NODE_6676_length_1192_cov_1.560246	1192	3.55566	3.55566	3.55167
NODE_6677_length_1192_cov_1.406332	1192	3.47505	3.47505	1.47153
NODE_6678_length_1191_cov_7.908451	1191	19.4851	19.4851	23.4462
NODE_6679_length_1191_cov_3.191021	1191	7.88665	7.88665	25.4794
NODE_6680_length_1191_cov_3.082746	1191	7.12584	7.12584	4.62549
NODE_6681_length_1191_cov_3.002641	1191	6.81172	6.81172	5.39144
NODE_6682_length_1191_cov_2.866197	1191	7.17964	7.17964	7.86295
NODE_6683_length_1191_cov_2.532570	1191	6.32373	6.32373	9.90367
NODE_6684_length_1191_cov_2.273768	1191	5.63593	5.63593	4.06635
NODE_6685_length_1191_cov_2.244718	1191	5.09318	5.09318	3.87305
NODE_6686_length_1191_cov_1.989437	1191	4.92699	4.92699	4.97353
NODE_6687_length_1191_cov_1.952465	1191	4.90682	4.90682	2.92112
NODE_6688_length_1191_cov_1.762324	1191	4.195	4.195	2.02445
NODE_6689_length_1191_cov_1.666373	1191	4.35447	4.35447	1.1425
NODE_6690_length_1191_cov_1.594190	1191	3.61575	3.61575	3.21951
NODE_6691_length_1191_cov_1.586268	1191	3.68684	3.68684	2.82683
NODE_6692_length_1191_cov_1.507042	1191	3.5975	3.5975	1.85035
NODE_6693_length_1190_cov_3.953304	1190	9.0625	9.0625	6.7189
NODE_6694_length_1190_cov_2.909251	1190	6.46154	6.46154	5.66744
NODE_6695_length_1190_cov_2.795595	1190	6.93942	6.93942	8.63638
NODE_6696_length_1190_cov_2.554185	1190	6.06635	6.06635	4.4913
NODE_6697_length_1190_cov_2.368282	1190	5.75192	5.75192	6.00386
NODE_6698_length_1190_cov_2.348899	1190	5.73269	5.73269	6.96213
NODE_6699_length_1190_cov_1.922467	1190	5.01442	5.01442	4.40885
NODE_6700_length_1190_cov_1.915419	1190	4.62885	4.62885	3.81976
NODE_6701_length_1190_cov_1.861674	1190	4.34519	4.34519	6.65548
NODE_6702_length_1190_cov_1.853744	1190	4.24615	4.24615	2.99036
NODE_6703_length_1190_cov_1.851101	1190	4.175	4.175	3.20515
NODE_6704_length_1190_cov_1.819383	1190	4.28846	4.28846	2.66359
NODE_6705_length_1190_cov_1.730396	1190	4.40481	4.40481	3.22867
NODE_6706_length_1190_cov_1.638767	1190	3.78173	3.78173	3.21794
NODE_6707_length_1189_cov_14.934744	1189	33.6121	33.6121	37.2531
NODE_6708_length_1189_cov_3.245150	1189	8.26275	8.26275	8.99742
NODE_6709_length_1189_cov_2.895944	1189	7.15303	7.15303	2.45344
NODE_6710_length_1189_cov_2.773369	1189	6.96439	6.96439	11.992
NODE_6711_length_1189_cov_2.670194	1189	6.16458	6.16554	21.6894
NODE_6712_length_1189_cov_2.606702	1189	6.45428	6.45428	2.32332
NODE_6713_length_1189_cov_1.976190	1189	4.45236	4.45236	3.82214
NODE_6714_length_1189_cov_1.945326	1189	4.35226	4.35226	2.31318
NODE_6715_length_1189_cov_1.922399	1189	4.6949	4.6949	3.27581
NODE_6716_length_1189_cov_1.920635	1189	4.7257	4.7257	4.48248
NODE_6717_length_1189_cov_1.635802	1189	3.71992	3.71992	1.09779
NODE_6718_length_1189_cov_1.617284	1189	3.89317	3.89317	2.28819
NODE_6719_length_1189_cov_1.222222	1189	2.88739	2.88739	1.15206
NODE_6720_length_1188_cov_3.642542	1188	9.55588	9.55588	7.53352
NODE_6721_length_1188_cov_3.345102	1188	8.39981	8.39981	7.71176
NODE_6722_length_1188_cov_3.040600	1188	6.92871	6.92871	6.74507
NODE_6723_length_1188_cov_2.924095	1188	7.13584	7.13584	6.69995
NODE_6724_length_1188_cov_2.795234	1188	6.2158	6.2158	3.34972
NODE_6725_length_1188_cov_2.539276	1188	5.89595	5.89595	5.72881
NODE_6726_length_1188_cov_2.068844	1188	4.61753	4.61753	1.86419
NODE_6727_length_1188_cov_2.007944	1188	5.28998	5.28998	3.94378
NODE_6728_length_1188_cov_1.862312	1188	4.29383	4.29383	3.16045
NODE_6729_length_1188_cov_1.716681	1188	4.00867	4.00867	2.7106
NODE_6730_length_1188_cov_1.640777	1188	3.71098	3.71098	1.74088
NODE_6731_length_1188_cov_1.526920	1188	3.5	3.5	2.21167
NODE_6732_length_1188_cov_1.455428	1188	3.23025	3.23025	2.26227
NODE_6733_length_1187_cov_4.782686	1187	12.2228	12.2228	14.8914
NODE_6734_length_1187_cov_3.205830	1187	6.50338	6.50338	6.90468
NODE_6735_length_1187_cov_2.783569	1187	6.94118	6.94118	7.95311
NODE_6736_length_1187_cov_2.114841	1187	4.86017	4.86017	4.91191
NODE_6737_length_1187_cov_1.876325	1187	4.21794	4.21794	1.52967
NODE_6738_length_1187_cov_1.735866	1187	4.22951	4.22951	3.05345
NODE_6739_length_1187_cov_1.491166	1187	3.38766	3.38766	2.00208
NODE_6740_length_1186_cov_2.471264	1186	6.47104	6.47104	5.39724
NODE_6741_length_1186_cov_2.129973	1186	4.95946	4.95946	4.56455
NODE_6742_length_1186_cov_2.002653	1186	5.25193	5.25193	5.04663
NODE_6743_length_1186_cov_1.978780	1186	4.58012	4.58012	2.79452
NODE_6744_length_1186_cov_1.763926	1186	4.03185	4.03185	3.91297
NODE_6745_length_1186_cov_1.747126	1186	4.31274	4.31274	4.2673
NODE_6746_length_1186_cov_1.702918	1186	4.02413	4.02413	1.29314
NODE_6747_length_1186_cov_1.700265	1186	3.73649	3.73649	1.62807
NODE_6748_length_1186_cov_1.621574	1186	3.69788	3.69788	2.93571
NODE_6749_length_1186_cov_1.550840	1186	3.7722	3.7722	2.44081
NODE_6750_length_1185_cov_3.477876	1185	8.18454	8.18454	2.16223
NODE_6751_length_1185_cov_2.702655	1185	8.2058	8.2058	20.7381
NODE_6752_length_1185_cov_2.530973	1185	5.95845	5.95845	4.32031
NODE_6753_length_1185_cov_2.288496	1185	5.54396	5.54396	4.28118
NODE_6754_length_1185_cov_2.200885	1185	5.26087	5.26087	9.59529
NODE_6755_length_1185_cov_2.200000	1185	4.97198	4.97198	4.8996
NODE_6756_length_1185_cov_1.783186	1185	4.24058	4.24058	2.71866
NODE_6757_length_1185_cov_1.524779	1185	3.90531	3.90531	1.84789
NODE_6758_length_1185_cov_1.512389	1185	3.50821	3.50821	4.22889
NODE_6759_length_1185_cov_1.314159	1185	3.42319	3.42319	1.02576
NODE_6760_length_1184_cov_3.070859	1184	7.78046	7.78046	4.5626
NODE_6761_length_1184_cov_2.696191	1184	6.52128	6.52128	8.18397
NODE_6762_length_1184_cov_1.853853	1184	4.76499	4.76499	1.87598
NODE_6763_length_1184_cov_1.848539	1184	4.30561	4.30561	3.53285
NODE_6764_length_1184_cov_1.808680	1184	4.34526	4.34526	3.51186
NODE_6765_length_1184_cov_1.794508	1184	4.45164	4.45164	4.36603
NODE_6766_length_1184_cov_1.627104	1184	3.98066	3.98066	1.50979
NODE_6767_length_1184_cov_1.588131	1184	3.60251	3.60251	1.35879
NODE_6768_length_1184_cov_1.507529	1184	3.3646	3.3646	1.90856
NODE_6769_length_1184_cov_1.410983	1184	3.27079	3.27079	1.19475
NODE_6770_length_1184_cov_1.177148	1184	2.62282	2.62282	1.11607
NODE_6771_length_1183_cov_3.775709	1183	8.3969	8.3969	16.0109
NODE_6772_length_1183_cov_2.934397	1183	7.11423	7.11423	6.33577
NODE_6773_length_1183_cov_1.984043	1183	4.58664	4.58664	4.70011
NODE_6774_length_1183_cov_1.725177	1183	4.50339	4.50339	2.3103
NODE_6775_length_1183_cov_1.601950	1183	4.07164	4.07164	2.20223
NODE_6776_length_1183_cov_1.554965	1183	3.68054	3.68054	2.2525
NODE_6777_length_1183_cov_1.537234	1183	4.12682	4.12682	2.74844
NODE_6778_length_1183_cov_1.511525	1183	3.58664	3.58664	1.03923
NODE_6779_length_1183_cov_1.331560	1183	3.22749	3.22749	1.49761
NODE_6780_length_1182_cov_6.716948	1182	14.9031	14.9031	18.7666
NODE_6781_length_1182_cov_4.708075	1182	7.69767	7.69767	5.34209
NODE_6782_length_1182_cov_2.757764	1182	6.59302	6.59302	5.18819
NODE_6783_length_1182_cov_2.485359	1182	6.03488	6.03488	8.34016
NODE_6784_length_1182_cov_2.250222	1182	5.59012	5.59012	9.21978
NODE_6785_length_1182_cov_2.075421	1182	4.79554	4.79554	6.66718
NODE_6786_length_1182_cov_1.910382	1182	4.38566	4.38566	2.69498
NODE_6787_length_1182_cov_1.749778	1182	4.39147	4.39147	3.15796
NODE_6788_length_1182_cov_1.582076	1182	3.75291	3.75291	1.57323
NODE_6789_length_1182_cov_1.539485	1182	3.72674	3.72674	3.86125
NODE_6790_length_1182_cov_1.328305	1182	3.46415	3.46415	1.69221
NODE_6791_length_1181_cov_2.555950	1181	6.26285	6.26285	4.88134
NODE_6792_length_1181_cov_2.258437	1181	5.62076	5.62076	2.92108
NODE_6793_length_1181_cov_2.162522	1181	4.90786	4.90786	1.87209
NODE_6794_length_1181_cov_2.111012	1181	4.95053	4.95053	2.92668
NODE_6795_length_1181_cov_1.803730	1181	4.31523	4.31523	3.95975
NODE_6796_length_1181_cov_1.669627	1181	3.79922	3.79922	1.55867
NODE_6797_length_1181_cov_1.505329	1181	3.8225	3.8225	2.91894
NODE_6798_length_1180_cov_8.240000	1180	17.5359	17.5359	58.5423
NODE_6799_length_1180_cov_3.930667	1180	9.81456	9.81456	5.46897
NODE_6800_length_1180_cov_3.803556	1180	8.25631	8.25631	13.6213
NODE_6801_length_1180_cov_3.785778	1180	9.33495	9.33495	5.77984
NODE_6802_length_1180_cov_2.724444	1180	6.8233	6.8233	5.93375
NODE_6803_length_1180_cov_2.640889	1180	5.82233	5.82233	5.57091
NODE_6804_length_1180_cov_2.084444	1180	5.24466	5.24466	3.25785
NODE_6805_length_1180_cov_1.963556	1180	4.53786	4.53786	3.30032
NODE_6806_length_1180_cov_1.745778	1180	4.21165	4.21165	2.30308
NODE_6807_length_1180_cov_1.721778	1180	3.9301	3.9301	1.19044
NODE_6808_length_1180_cov_1.679111	1180	4.09612	4.09612	2.18025
NODE_6809_length_1180_cov_1.602667	1180	3.68252	3.68252	2.48123
NODE_6810_length_1180_cov_1.440000	1180	3.78641	3.78641	2.77065
NODE_6811_length_1180_cov_1.338667	1180	3.15825	3.15825	1.19456
NODE_6812_length_1179_cov_3.847865	1179	8.2138	8.2138	4.08264
NODE_6813_length_1179_cov_2.513345	1179	6.33625	6.33625	5.26036
NODE_6814_length_1179_cov_2.368327	1179	5.32847	5.32847	4.10212
NODE_6815_length_1179_cov_2.026690	1179	4.80564	4.80564	4.87269
NODE_6816_length_1179_cov_1.777580	1179	4.24198	4.24198	2.19334
NODE_6817_length_1179_cov_1.758007	1179	3.85714	3.85714	4.08172
NODE_6818_length_1179_cov_1.657473	1179	3.81633	3.81633	2.95748
NODE_6819_length_1179_cov_1.456406	1179	3.61322	3.61322	1.23352
NODE_6820_length_1179_cov_1.346085	1179	3.0379	3.0379	1.34585
NODE_6821_length_1178_cov_8.073019	1178	16.7014	16.7014	21.4384
NODE_6822_length_1178_cov_2.740873	1178	6.3891	6.3891	8.00231
NODE_6823_length_1178_cov_2.515583	1178	6.03405	6.03405	6.83525
NODE_6824_length_1178_cov_2.396260	1178	5.47665	5.47665	5.18056
NODE_6825_length_1178_cov_2.337489	1178	5.52237	5.52237	4.50484
NODE_6826_length_1178_cov_1.915405	1178	4.60506	4.60506	4.13599
NODE_6827_length_1178_cov_1.786287	1178	4.19066	4.19066	1.44365
NODE_6828_length_1178_cov_1.664292	1178	3.89591	3.89591	3.22674
NODE_6829_length_1178_cov_1.465717	1178	3.77529	3.77529	1.51616
NODE_6830_length_1177_cov_4.959002	1177	11.5209	11.5209	5.18356
NODE_6831_length_1177_cov_2.006239	1177	4.53554	4.53554	4.38348
NODE_6832_length_1177_cov_1.960784	1177	4.41967	4.41967	2.70188
NODE_6833_length_1177_cov_1.800357	1177	4.17235	4.17235	3.10575
NODE_6834_length_1177_cov_1.360071	1177	3.16943	3.16943	0.971267
NODE_6835_length_1177_cov_1.248663	1177	2.87829	2.87829	0.949108
NODE_6836_length_1176_cov_3.231936	1176	7.41228	7.41228	5.22204
NODE_6837_length_1176_cov_2.611062	1176	6.23684	6.23684	8.25703
NODE_6838_length_1176_cov_2.247993	1176	5.42788	5.42788	5.70456
NODE_6839_length_1176_cov_1.985727	1176	4.74366	4.74366	2.87958
NODE_6840_length_1176_cov_1.909902	1176	4.31871	4.31871	4.80853
NODE_6841_length_1176_cov_1.748439	1176	4.57505	4.57505	2.29728
NODE_6842_length_1176_cov_1.604817	1176	3.45029	3.45029	4.24971
NODE_6843_length_1176_cov_1.510259	1176	3.63938	3.63938	2.90785
NODE_6844_length_1176_cov_1.414808	1176	3.67349	3.67349	1.44353
NODE_6845_length_1176_cov_1.408564	1176	3.30312	3.30312	1.54022
NODE_6846_length_1175_cov_3.349107	1175	8.46244	8.46244	7.14726
NODE_6847_length_1175_cov_2.800893	1175	6.72	6.72	6.23304
NODE_6848_length_1175_cov_2.298214	1175	5.62829	5.62829	5.26892
NODE_6849_length_1175_cov_2.248214	1175	6.09854	6.09854	5.65138
NODE_6850_length_1175_cov_2.065179	1175	5.58146	5.58146	3.05024
NODE_6851_length_1175_cov_2.024107	1175	5.10537	5.10537	4.74084
NODE_6852_length_1175_cov_1.889286	1175	4.80585	4.80585	1.82654
NODE_6853_length_1175_cov_1.603571	1175	3.6478	3.6478	1.81041
NODE_6854_length_1175_cov_1.558036	1175	3.58829	3.58829	1.60573
NODE_6855_length_1175_cov_1.525000	1175	3.55415	3.55415	2.77856
NODE_6856_length_1175_cov_1.519643	1175	3.55512	3.55512	2.16127
NODE_6857_length_1175_cov_1.412500	1175	3.78341	3.78341	1.8632
NODE_6858_length_1175_cov_1.220536	1175	2.80098	2.80098	0.739648
NODE_6859_length_1174_cov_3.261841	1174	7.45898	7.45898	15.2692
NODE_6860_length_1174_cov_3.115282	1174	7.98633	7.98633	5.4309
NODE_6861_length_1174_cov_2.948168	1174	7.76855	7.76855	7.0149
NODE_6862_length_1174_cov_2.653262	1174	6.72949	6.72949	5.71664
NODE_6863_length_1174_cov_2.556747	1174	5.8916	5.8916	8.20033
NODE_6864_length_1174_cov_2.209115	1174	4.98145	4.98145	1.82665
NODE_6865_length_1174_cov_2.184987	1174	4.9668	4.9668	4.76141
NODE_6866_length_1174_cov_1.866845	1174	4.33789	4.33789	2.7831
NODE_6867_length_1174_cov_1.814120	1174	4.3252	4.3252	3.82473
NODE_6868_length_1174_cov_1.727435	1174	3.84082	3.84082	5.49081
NODE_6869_length_1174_cov_1.726542	1174	3.88672	3.88672	2.95297
NODE_6870_length_1174_cov_1.717605	1174	3.99512	3.99512	2.05958
NODE_6871_length_1174_cov_1.546917	1174	3.67285	3.67285	1.60453
NODE_6872_length_1174_cov_1.426273	1174	3.33105	3.33105	1.4475
NODE_6873_length_1174_cov_1.361037	1174	3.04785	3.04785	1.6859
NODE_6874_length_1174_cov_1.231457	1174	2.91992	2.91992	0.779501
NODE_6875_length_1173_cov_3.533989	1173	8.35777	8.35777	24.9893
NODE_6876_length_1173_cov_2.594812	1173	6.37341	6.37341	8.55906
NODE_6877_length_1173_cov_2.366726	1173	5.53861	5.53861	3.34662
NODE_6878_length_1173_cov_2.327370	1173	5.50733	5.50733	2.46739
NODE_6879_length_1173_cov_2.173524	1173	5.31183	5.31183	6.05627
NODE_6880_length_1173_cov_2.075134	1173	5.14956	5.14956	4.16253
NODE_6881_length_1173_cov_2.051878	1173	4.61877	4.61877	3.55311
NODE_6882_length_1173_cov_1.874776	1173	4.27077	4.27077	1.70451
NODE_6883_length_1173_cov_1.740608	1173	4.12121	4.12121	5.02834
NODE_6884_length_1173_cov_1.726297	1173	3.88368	3.88368	1.98353
NODE_6885_length_1173_cov_1.616279	1173	3.84946	3.84946	4.99297
NODE_6886_length_1173_cov_1.551878	1173	3.63441	3.63441	2.37306
NODE_6887_length_1173_cov_1.400716	1173	3.35288	3.35288	1.98395
NODE_6888_length_1172_cov_4.908684	1172	11.5284	11.5284	31.9811
NODE_6889_length_1172_cov_2.669651	1172	6.15656	6.15656	5.51906
NODE_6890_length_1172_cov_2.100269	1172	5.28571	5.28571	8.00058
NODE_6891_length_1172_cov_2.056401	1172	4.62329	4.62329	3.38878
NODE_6892_length_1172_cov_1.869293	1172	4.96184	4.96184	3.61754
NODE_6893_length_1172_cov_1.840645	1172	4.68004	4.68004	2.36274
NODE_6894_length_1172_cov_1.801253	1172	4.09296	4.09296	3.17158
NODE_6895_length_1172_cov_1.608774	1172	4.08121	4.08121	1.68487
NODE_6896_length_1172_cov_1.585497	1172	3.70744	3.70744	4.57152
NODE_6897_length_1172_cov_1.565801	1172	3.85519	3.85519	1.93787
NODE_6898_length_1171_cov_2.956989	1171	7.78746	7.78746	13.8028
NODE_6899_length_1171_cov_2.465054	1171	5.54456	5.54456	4.2424
NODE_6900_length_1171_cov_2.454301	1171	5.75514	5.75514	4.07138
NODE_6901_length_1171_cov_2.287634	1171	5.5857	5.5857	2.5664
NODE_6902_length_1171_cov_2.130824	1171	5.07542	5.07542	4.35801
NODE_6903_length_1171_cov_1.992832	1171	4.83448	4.83448	5.7461
NODE_6904_length_1171_cov_1.837814	1171	4.33203	4.33203	2.06318
NODE_6905_length_1171_cov_1.793907	1171	4.46327	4.46327	2.20183
NODE_6906_length_1171_cov_1.733871	1171	4.71694	4.71694	3.11489
NODE_6907_length_1171_cov_1.720430	1171	3.99804	3.99804	3.27058
NODE_6908_length_1171_cov_1.689964	1171	4.16552	4.16552	2.7853
NODE_6909_length_1171_cov_1.658602	1171	3.90989	3.90989	3.26833
NODE_6910_length_1171_cov_1.533154	1171	3.59549	3.59549	1.99797
NODE_6911_length_1170_cov_3.086996	1170	7.07353	7.07353	3.76788
NODE_6912_length_1170_cov_2.693274	1170	6.21078	6.21078	11.1106
NODE_6913_length_1170_cov_2.441256	1170	5.75392	5.75392	4.08168
NODE_6914_length_1170_cov_2.199103	1170	4.93235	4.93235	6.29275
NODE_6915_length_1170_cov_2.183857	1170	4.96765	4.96765	6.49648
NODE_6916_length_1170_cov_2.147085	1170	5.3049	5.3049	2.78527
NODE_6917_length_1170_cov_2.060987	1170	5.04412	5.04412	4.08147
NODE_6918_length_1170_cov_1.963229	1170	4.4049	4.4049	4.58663
NODE_6919_length_1170_cov_1.938117	1170	4.60882	4.60882	2.63289
NODE_6920_length_1170_cov_1.736323	1170	4.00098	4.00098	3.50049
NODE_6921_length_1170_cov_1.691480	1170	4.05784	4.05784	5.77195
NODE_6922_length_1170_cov_1.591031	1170	3.84216	3.84216	3.77388
NODE_6923_length_1170_cov_1.445740	1170	3.30294	3.30294	2.36251
NODE_6924_length_1170_cov_1.262780	1170	2.93137	2.93137	0.917755
NODE_6925_length_1169_cov_3.820467	1169	8.76938	8.76938	7.767
NODE_6926_length_1169_cov_3.709156	1169	9.68204	9.68204	7.80646
NODE_6927_length_1169_cov_3.154399	1169	7.76153	7.76153	8.18178
NODE_6928_length_1169_cov_2.815978	1169	6.53288	6.53288	11.2039
NODE_6929_length_1169_cov_2.605925	1169	5.99313	5.99313	4.31134
NODE_6930_length_1169_cov_1.719928	1169	3.87831	3.87831	1.59815
NODE_6931_length_1169_cov_1.556553	1169	3.59666	3.59666	1.36859
NODE_6932_length_1169_cov_1.403950	1169	3.17959	3.17959	1.77421
NODE_6933_length_1169_cov_1.375224	1169	3.23062	3.23062	1.68055
NODE_6934_length_1168_cov_3.823899	1168	7.68762	7.68762	10.0439
NODE_6935_length_1168_cov_2.442947	1168	5.77701	5.77701	4.77127
NODE_6936_length_1168_cov_2.291105	1168	5.65324	5.65324	5.0881
NODE_6937_length_1168_cov_2.096137	1168	4.76326	4.76326	3.65383
NODE_6938_length_1168_cov_1.733154	1168	3.87132	3.87132	2.38953
NODE_6939_length_1168_cov_1.381851	1168	3.49411	3.49411	1.29643
NODE_6940_length_1168_cov_1.379155	1168	3.09234	3.09234	1.94624
NODE_6941_length_1167_cov_3.060252	1167	6.99902	6.99902	11.0797
NODE_6942_length_1167_cov_3.033273	1167	7.0295	7.0295	4.74323
NODE_6943_length_1167_cov_2.703237	1167	6.67453	6.67453	4.58391
